date,% Silica Feed,Amina Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-07-21 22:00:00,23.27,488.3075222,299.95885,299.8850333,299.9229574,399.6867111,66.31,1.24,1
2017-07-21 23:00:00,23.27,501.5526089,299.9038547,299.9727821,299.9305996,400.1090447,66.01,1.34,1
2017-07-22 0:00:00,23.27,474.22425,299.9278722,299.8638,299.9238352,400.2289806,64.93,1.8,1
2017-07-22 1:00:00,24.01,489.4399553,299.9555922,299.9415028,299.931432,400.3508017,65.24,2.3,1
2017-07-22 2:00:00,24.01,430.969743,299.874324,299.9391844,299.8976499,399.7058268,66.11,1.49,1
2017-07-22 3:00:00,24.01,440.7554111,299.9390333,299.9913278,299.9518907,400.0830194,64.77,2.08,1
2017-07-22 4:00:00,24.01,403.66985,299.98295,299.8638167,299.9337556,399.7230889,65.24,2.09,1
2017-07-22 5:00:00,24.01,415.3421889,299.8663,299.9237222,299.9095815,399.5860667,65.27,1.93,1
2017-07-22 6:00:00,24.01,403.2674889,299.9050444,299.8719111,299.9110907,399.9169778,65.96,1.66,1
2017-07-22 7:00:00,27.74,407.4005944,299.9064167,299.9519889,299.9510889,399.7082889,65.22,1.78,1
2017-07-22 8:00:00,27.74,394.7650222,299.8397611,300.0328389,299.991363,399.2928306,64.96,2.11,1
2017-07-22 9:00:00,27.74,422.5551722,299.9105167,299.8644672,299.9179631,399.2346806,66,1.68,1
2017-07-22 10:00:00,27.74,458.4722444,299.8760778,299.7499119,299.7344299,399.8799722,63.98,3.47,0
2017-07-22 11:00:00,27.74,422.6143667,299.9107778,299.6275478,296.6349678,400.1425472,64.45,2.87,1
2017-07-22 12:00:00,27.74,432.3692641,257.892,299.5050089,269.6046188,406.9847345,64.36,2.85,1
2017-07-22 13:00:00,27.74,527.4996889,250.0212111,299.3828195,266.4700195,399.7381306,63.27,3.27,0
2017-07-22 14:00:00,27.74,540.8842727,250.0806761,299.2595438,266.5154407,417.3981818,64.15,3.22,0
2017-07-22 15:00:00,27.74,592.1258722,250.0700111,299.1380913,266.3416619,399.7693306,65.75,2.02,1
2017-07-22 16:00:00,10.16,597.100731,250.0444503,299.0157013,266.3736373,399.3942047,65.21,2.16,1
2017-07-22 17:00:00,10.16,570.6968444,250.049,298.893363,266.3100173,399.425925,65.15,2,1
2017-07-22 18:00:00,10.16,547.3409556,249.9832778,298.7709989,266.26747,399.9039222,64.57,2.14,1
2017-07-22 19:00:00,10.16,512.0921,250.0514556,298.6486347,266.2500116,399.9966028,65.5,1.98,1
2017-07-22 20:00:00,10.16,505.3877278,250.0057222,298.5262706,266.1838791,399.8124917,64.88,2.19,1
2017-07-22 21:00:00,10.16,500.6207889,250.08595,298.4039065,266.1883262,399.9850861,65.24,2.83,1
2017-07-22 22:00:00,10.16,452.8746889,250.0382389,298.2815423,266.1121882,399.7261694,65.8,1.44,1
2017-07-22 23:00:00,10.16,525.0909167,250.0827611,298.1591782,266.0884983,399.593675,65.94,1.59,1
2017-07-23 0:00:00,10.16,572.1173111,250.0496444,298.0368141,266.0322584,399.6010472,66.89,2.13,1
2017-07-23 1:00:00,10.39,546.0765444,250.1109167,297.91445,266.0160018,399.8025417,64.64,3.87,0
2017-07-23 2:00:00,10.39,521.9746611,250.0132167,297.7920858,265.9274249,401.3319278,65.78,2.13,1
2017-07-23 3:00:00,10.39,528.1442167,250.04515,297.6697217,265.9082832,400.1791111,65.27,1.92,1
2017-07-23 4:00:00,10.39,570.2280778,250.0191056,297.5473576,265.8680933,400.3555778,65.8,1.33,1
2017-07-23 5:00:00,10.39,568.89185,250.0087667,297.4249934,265.8013108,400.0208528,66.2,1.29,1
2017-07-23 6:00:00,10.39,517.6344167,249.9969944,297.3026293,265.7926135,399.5616222,66.16,1.24,1
2017-07-23 7:00:00,12.94,520.1266111,250.0061444,297.1802652,265.7739254,400.3615389,65.67,1.78,1
2017-07-23 8:00:00,12.94,494.4979056,250.0944333,297.057901,265.7755152,399.6598111,66.55,1.2,1
2017-07-23 9:00:00,12.94,473.7559778,250.0463944,296.9355369,265.7026086,399.4704389,66.46,1.31,1
2017-07-23 10:00:00,12.94,450.2699722,250.0456333,296.8131728,265.6211928,399.5954528,65.47,1.69,1
2017-07-23 11:00:00,12.94,424.4644438,250.0485843,296.6911065,265.6264512,400.0250955,65.19,1.69,1
2017-07-23 12:00:00,12.94,410.9933222,250.0577778,296.5684445,265.5564463,399.7549111,65.47,1.65,1
2017-07-23 13:00:00,12.94,402.4534333,250.0253056,296.4460804,265.5492138,399.6148306,65.87,1.5,1
2017-07-23 14:00:00,12.94,405.7807611,250.05565,296.3237163,265.4724573,399.8067361,65.45,1.54,1
2017-07-23 15:00:00,12.94,429.0520244,250.0510568,296.2002166,265.4248373,543.7009474,65.62,1.86,1
2017-07-23 16:00:00,14.09,524.42145,250.0175389,296.078988,265.3664312,399.5986861,65.67,1.64,1
2017-07-23 17:00:00,14.09,570.0797,250.0110444,295.9566239,265.3197487,399.3564889,65.48,1.75,1
2017-07-23 18:00:00,14.09,526.7323444,250.0421278,295.8342597,265.2591903,399.5105361,66.53,1.62,1
2017-07-23 19:00:00,14.09,537.1202079,250.1080618,295.7118727,265.2780887,400.3141152,66.63,1.52,1
2017-07-23 20:00:00,14.09,501.4047611,250.0687833,295.5895315,265.2212605,399.7421667,65.95,1.6,1
2017-07-23 21:00:00,14.09,491.0175889,250.0401111,295.4671673,265.1684187,398.9374306,66.58,1.25,1
2017-07-23 22:00:00,14.09,484.2350167,249.9594611,295.3448032,265.0905233,400.0059361,66.52,1.15,1
2017-07-23 23:00:00,14.09,425.4791,250.03175,295.2224391,265.1202853,399.391925,66.32,1.09,1
2017-07-24 0:00:00,14.09,467.5415444,250.0190278,295.100075,265.0689102,400.4371583,66.23,1.18,1
2017-07-24 1:00:00,10.8,436.6331389,250.0836333,294.9777108,265.0457629,400.0911889,66.29,1.58,1
2017-07-24 2:00:00,10.8,420.8441833,250.0411556,294.8553467,264.9356933,400.0295083,66.29,1.58,1
2017-07-24 3:00:00,10.8,614.3231333,249.9762778,294.7329826,264.894209,399.5519972,65.45,1.5,1
2017-07-24 4:00:00,10.8,522.4659667,250.0300111,294.6106184,264.8755487,399.4407889,64.57,2.83,1
2017-07-24 5:00:00,10.8,487.1708778,250.0604778,294.4882543,264.898544,399.836,65.99,2.16,1
2017-07-24 6:00:00,10.8,492.4958667,250.0094556,294.3658902,264.7933615,399.8501167,66.59,1.33,1
2017-07-24 7:00:00,10.8,482.9943667,249.9986222,294.243526,264.7056513,399.4119,66.44,1.49,1
2017-07-24 8:00:00,10.8,472.372466,250.1311456,294.1473342,264.7073703,400.1955728,64.74,3.12,0
2017-07-24 11:00:00,10.8,453.3082391,250.2024783,294.1268536,264.8249077,399.7482609,64.9,3.32,0
2017-07-24 12:00:00,10.8,451.7186778,250.0559722,294.1998661,264.7871924,399.3500972,64.71,3.72,0
2017-07-24 13:00:00,10.8,545.8556611,250.0679667,294.3161693,264.8168638,400.2487194,64.76,3.78,0
2017-07-24 14:00:00,10.8,558.2486222,250.0275,294.4324725,264.8494853,400.5450972,66.53,1.56,1
2017-07-24 15:00:00,10.8,495.6228391,250.0537356,294.5187306,264.8866382,399.8612989,66.22,1.68,1
2017-07-24 17:00:00,10.8,466.4322647,250.1071765,294.8285493,264.9779968,402.0188676,66.22,1.68,1
2017-07-24 18:00:00,10.8,565.1452889,250.0255333,294.8976851,264.9814561,400.7015389,65.57,2.05,1
2017-07-24 19:00:00,10.8,584.3537191,250.0482135,295.0135164,265.0375055,399.3427191,65.5,1.57,1
2017-07-24 20:00:00,10.8,689.589807,250.0254754,295.141747,265.0868009,399.5689631,65.88,1.21,1
2017-07-24 21:00:00,10.8,591.7920642,250.0550726,295.246896,265.1668164,400.5218883,65.31,2.01,1
2017-07-24 22:00:00,10.8,520.8922778,250.0115611,295.3628978,265.1406159,399.1837417,66.01,2.17,1
2017-07-24 23:00:00,10.8,537.7265167,250.0545778,295.4792009,265.1493651,400.5130083,66.33,1.82,1
2017-07-25 0:00:00,10.8,573.356486,250.050933,295.5953362,265.221816,399.6366089,65.07,2.25,1
2017-07-25 1:00:00,10.8,592.6598056,250.0675611,295.7118073,265.2762969,400.1012083,65.59,2.03,1
2017-07-25 2:00:00,10.8,546.974486,250.0451508,295.8282674,265.2868973,399.5898212,65.44,2.21,1
2017-07-25 3:00:00,10.8,544.0169722,249.9790833,295.9444136,265.329336,399.7287306,65.93,1.54,1
2017-07-25 4:00:00,10.8,528.81645,250.0655944,296.0607167,265.3763834,400.2831444,65.92,1.6,1
2017-07-25 5:00:00,10.8,506.1913167,250.0344667,296.1770199,265.4065029,399.7856639,65.22,1.84,1
2017-07-25 6:00:00,10.8,494.6279722,250.0296333,296.2933231,265.4950688,373.6014042,64.95,2.03,1
2017-07-25 7:00:00,10.8,518.2809833,250.0840833,296.4096262,265.4865013,393.9260986,65.09,2.05,1
2017-07-25 8:00:00,10.8,512.9765722,250.0547722,296.5259294,265.5940542,341.8249454,64.95,2.19,1
2017-07-25 9:00:00,10.8,513.4057383,250.0085943,296.6427698,265.621889,590.2679151,65.23,2.19,1
2017-07-25 10:00:00,10.8,496.0108778,250.0904556,296.7585357,265.6457193,612.1962453,65.16,2.2,1
2017-07-25 11:00:00,10.8,508.7974,250.01815,296.8748389,265.6839444,610.8609578,65.01,4.64,0
2017-07-25 12:00:00,10.8,497.2645833,250.0329944,296.991142,265.7166436,609.064112,63.25,4.89,0
2017-07-25 13:00:00,10.8,494.0556167,250.0740444,297.1074452,265.7200706,608.1038411,63.3642233,4.632683773,0
2017-07-25 14:00:00,10.8,560.5655667,249.9979722,297.2237484,265.7046124,445.9277022,63.59140777,4.120894591,0
2017-07-25 15:00:00,10.8,577.9774889,250.0699722,297.3400515,265.8626505,480.0908783,63.81859223,3.609105409,0
2017-07-25 16:00:00,10.8,579.1004755,262.7692853,298.0379394,272.9722968,465.8038374,64.03718566,3.116669673,0
2017-07-25 17:00:00,10.8,577.5975758,299.9275152,299.9544364,299.7764343,450.9673758,64.16,2.84,1
2017-07-25 18:00:00,10.8,576.3523408,299.9495866,299.9319665,299.8394246,416.8924749,64.24,2.7,1
2017-07-25 19:00:00,10.8,578.5618156,299.8862235,299.9330559,299.7447598,402.130067,65,2.01,1
2017-07-25 20:00:00,10.8,574.7239775,300.4236517,300.1589213,301.0907154,399.5003511,65.72,1.58,1
2017-07-25 21:00:00,10.8,582.7237654,299.8914693,299.9191844,299.9023333,400.1917905,65.18,2.02,1
2017-07-25 22:00:00,10.8,556.4006145,299.8552291,300.0014581,299.9928063,403.3496201,64.49,3.14,0
2017-07-25 23:00:00,10.8,535.3044335,299.8841561,299.8140925,299.9215202,501.8255636,65.03,1.66,1
2017-07-26 0:00:00,10.8,556.7031564,299.9048883,299.9752793,299.9494898,500.1678212,64.67,1.79,1
2017-07-26 1:00:00,10.8,687.962884,299.888,299.9320263,299.9704057,498.5281513,64.21,3.12,0
2017-07-26 2:00:00,10.8,583.364231,299.9718596,299.995193,299.9532144,500.4077836,65.21,1.87,1
2017-07-26 3:00:00,10.8,602.6481813,299.9110468,299.9387251,299.9056004,498.7613889,64.21,2.03,1
2017-07-26 4:00:00,10.8,572.4826889,299.9562611,299.9742667,299.9593074,499.3031472,64.42,2.15,1
2017-07-26 5:00:00,10.8,541.6799611,299.8773444,299.96075,299.9283185,499.9989694,65.65,1.44,1
2017-07-26 6:00:00,10.8,550.0530391,299.950514,299.8751564,299.9271341,499.6052207,64.98,2.16,1
2017-07-26 7:00:00,10.8,584.0489889,299.9209667,299.9134389,299.9014574,500.7589083,65.76,1.7,1
2017-07-26 8:00:00,10.8,560.9096879,299.7105273,299.8597394,299.9102283,497.333097,65.68,1.72,1
2017-07-26 9:00:00,10.8,572.6135167,299.8961,299.8967944,299.9481722,499.7939333,65.86,1.86,1
2017-07-26 10:00:00,10.8,453.6238556,299.8844667,300.3570222,300.3772944,497.8003944,65.47,1.79,1
2017-07-26 11:00:00,10.8,314.6628662,299.9955775,299.989581,300.1051127,497.5619401,66.06,1.53,1
2017-07-26 12:00:00,10.8,405.5382157,299.9723529,299.7908824,299.9223573,338.4315269,65.67,1.48,1
2017-07-26 13:00:00,10.8,481.8955419,299.4826201,299.1597095,299.1639181,516.2768541,65.44,1.42,1
2017-07-26 14:00:00,10.8,463.0418778,299.8112111,299.6853167,300.0548648,497.4366306,66.59,0.97,1
2017-07-26 15:00:00,10.8,436.0379667,299.89775,299.9576611,299.954687,499.7301111,66.12,1.13,1
2017-07-26 16:00:00,10.8,433.8564722,299.9359444,299.7944333,299.773187,502.4425444,64.82,3.71,0
2017-07-26 17:00:00,10.8,389.3105885,300.0017989,299.8494972,299.8785959,517.8084486,65.6,1.99,1
2017-07-26 18:00:00,10.8,404.4151223,299.9095621,299.9052012,299.9066469,726.4087476,65.03,1.68,1
2017-07-26 19:00:00,10.8,604.3771778,299.8201611,299.9232944,299.3334574,401.3757139,65.12,2.07,1
2017-07-26 20:00:00,10.8,549.0703556,300.0277056,299.9051722,299.9266537,399.8397194,65.95,1.04,1
2017-07-26 21:00:00,10.8,548.3532889,299.9275444,299.8835833,299.8999074,400.7174417,65.76,1.84,1
2017-07-26 22:00:00,10.8,510.6999833,299.9849167,299.8554611,299.9161111,399.68135,66.43,1.02,1
2017-07-26 23:00:00,10.8,509.1306067,299.8689213,299.8964157,300.435279,400.1878399,65.78,1.16,1
2017-07-27 0:00:00,10.8,445.3554444,299.9376944,299.9430444,286.2012296,399.8353583,65.74,1.23,1
2017-07-27 1:00:00,10.8,511.8761278,299.8679611,299.8651444,283.2515722,442.5664083,65.09,2.09,1
2017-07-27 2:00:00,10.8,492.0580838,299.8971955,299.8549944,283.2519255,499.7627989,65.43,1.37,1
2017-07-27 3:00:00,10.8,504.4066313,299.8752123,299.807419,283.2199851,499.9032095,63.99,2.07,1
2017-07-27 4:00:00,10.8,529.5277821,299.8980056,299.9104358,283.2930577,505.6118017,63.93,2.1,1
2017-07-27 5:00:00,10.8,549.2933503,299.949565,299.9133333,283.2574859,499.8391977,64.92,2.09,1
2017-07-27 6:00:00,10.8,507.398257,299.7992011,299.8285028,283.2370242,499.6091732,64.92,2.19,1
2017-07-27 7:00:00,10.8,469.3965029,299.9559653,299.8567399,283.3141021,636.7215408,65.29,1.85,1
2017-07-27 8:00:00,10.8,506.6359641,299.9401138,299.9716048,283.3727964,374.1077743,65.71,1.44,1
2017-07-27 9:00:00,10.8,462.6140175,299.9896491,299.8970702,283.3792515,409.816861,65.13,3.15,0
2017-07-27 10:00:00,10.8,406.4920669,299.9317791,299.9640756,283.3195349,613.5387833,65.01,2.63,1
2017-07-27 11:00:00,10.8,389.7987037,299.8150185,299.7873148,283.2211481,626.0960514,64.86,2.61,1
2017-07-27 12:00:00,10.8,534.4366722,299.8771611,299.9261833,283.3059204,515.9671457,65.45,2.55,1
2017-07-27 13:00:00,10.8,578.9478778,299.8600056,299.8759556,283.2918926,500.488725,65.94,1.31,1
2017-07-27 14:00:00,10.8,578.9809861,299.9493111,299.9251333,283.2856815,504.9838556,66.32,1.26,1
2017-07-27 15:00:00,10.8,551.0373056,298.2616944,298.9287722,282.4351148,502.1191694,65.88,1.12,1
2017-07-27 16:00:00,10.8,570.4170734,299.9144689,299.9816045,283.3662599,463.2583327,65.33,2.83,1
2017-07-27 17:00:00,10.8,463.1043555,299.9054888,299.9333876,283.2943315,516.4431994,65.92,1.37,1
2017-07-27 18:00:00,10.8,403.7844482,299.9442012,299.9425244,283.2759289,637.3805808,65,1.74,1
2017-07-27 19:00:00,10.8,513.3486076,299.8802424,299.9437212,283.2601838,620.2675423,65.75,1.08,1
2017-07-27 20:00:00,10.8,537.2072278,299.7815611,299.92025,283.0679944,495.418425,64.85,2.5,1
2017-07-27 21:00:00,10.8,544.6457056,299.9928222,299.8633833,283.3845944,478.2200319,63.33,3.64,0
2017-07-27 22:00:00,10.8,526.9124824,299.963,299.9310282,283.3030866,567.109952,64.48,2.39,1
2017-07-27 23:00:00,10.8,554.4536299,299.8835028,299.9556089,283.2738734,514.6039739,65.66,1.85,1
2017-07-28 0:00:00,10.8,494.2865999,299.9227988,299.9125858,283.317073,677.0050173,64.67,2.8,1
2017-07-28 1:00:00,10.8,469.2001821,299.9185705,299.8252685,283.2426331,692.7327056,64.26,3.3,0
2017-07-28 2:00:00,10.8,540.5008278,300.0230667,299.9681778,283.3687278,540.4261584,65.13,2.41,1
2017-07-28 3:00:00,10.8,550.7687222,299.9103944,299.8958667,283.2441185,500.9543306,65.71,1.88,1
2017-07-28 4:00:00,10.8,459.4333725,299.9413922,299.9003399,283.2679586,499.5489967,65.67,2.04,1
2017-07-28 5:00:00,10.8,417.8264074,300.046037,300.0446667,283.358679,499.4124074,65.07,2.11,1
2017-07-28 6:00:00,10.8,414.9545,299.922413,299.9944348,283.3738841,499.1372935,65.62,1.86,1
2017-07-28 7:00:00,10.8,507.9078644,299.8513842,299.8351921,283.2233446,500.6683559,64.78,3.23,0
2017-07-28 8:00:00,10.8,486.8911073,299.876678,300.0087627,283.3093955,499.3397797,65.94,1.88,1
2017-07-28 9:00:00,10.8,491.5061833,299.9700833,299.9402611,283.3674556,499.560875,64.35,3.49,0
2017-07-28 10:00:00,10.8,538.5074693,299.8105475,299.9421564,283.2744041,500.5847486,65.02,2.2,1
2017-07-28 11:00:00,10.8,568.7432389,299.9305722,299.9837389,283.354763,500.0101444,66,1.44,1
2017-07-28 12:00:00,10.8,502.9959116,299.8689341,299.9493593,283.3428084,554.7501985,65.75,1.61,1
2017-07-28 13:00:00,10.8,526.611931,299.9668323,299.9707904,283.4531637,576.7413575,65.91,1.39,1
2017-07-28 14:00:00,10.8,513.73175,299.8723833,299.8588111,283.2070963,500.3368056,65.9,1.68,1
2017-07-28 15:00:00,10.8,491.6317667,299.9032722,299.9056333,283.3024352,498.1946583,66.31,1.15,1
2017-07-28 16:00:00,10.8,420.846402,299.9162485,299.8117273,283.2047253,564.4349256,66,1.52,1
2017-07-28 17:00:00,10.8,381.0132111,299.9029444,299.9173,283.2668667,499.8214222,65.93,1.34,1
2017-07-28 20:00:00,10.8,382.07426,299.78996,299.8899,283.2092467,501.86182,65.93,1.34,1
2017-07-28 21:00:00,10.8,460.0418667,299.91075,299.9531389,283.4736907,486.6241278,63.99,4.57,0
2017-07-28 22:00:00,10.8,497.6277207,299.9593184,299.9249385,283.4259646,487.2663855,63.45,5.01,0
2017-07-28 23:00:00,10.8,534.1519485,299.9068897,299.9361912,283.1709314,497.7027463,64.00091413,4.450247678,0
2017-07-29 0:00:00,10.8,592.200975,300.0038167,299.8561889,283.2596556,500.1701306,64.85120499,3.586315789,0
2017-07-29 1:00:00,10.8,572.946209,299.9129096,299.8864689,283.1949115,488.1560932,65.32,3.11,0
2017-07-29 2:00:00,10.8,572.6397877,299.8743855,299.8978268,282.8425438,449.4586732,65.3,2.35,1
2017-07-29 3:00:00,10.8,498.9452155,299.8998466,299.91625,283.2768807,566.8475848,65.75,1.57,1
2017-07-29 4:00:00,10.8,413.1450555,299.9621438,299.9518313,283.3130813,787.9933504,65.75,1.57,1
2017-07-29 5:00:00,10.8,488.9491356,299.8624277,299.966756,283.627989,705.8574584,65.75,1.57,1
2017-07-29 6:00:00,10.8,571.1485,299.9691667,300.0380444,283.5087556,590.3168588,64.9,3.82,0
2017-07-29 7:00:00,10.8,532.2328603,299.8926089,299.9683659,283.3702281,578.4168065,64.62,4.55,0
2017-07-29 8:00:00,10.8,575.2124889,299.9264111,299.8034167,283.2580593,454.4447349,66.07,2.97,1
2017-07-29 9:00:00,10.8,586.51305,299.9772611,299.8911167,283.3275852,450.0270778,64.94,3.3,0
2017-07-29 11:00:00,10.8,603.724191,299.9877753,299.9847135,283.3687846,449.7786994,63.85,4.33,0
2017-07-29 13:00:00,10.8,613.2362147,299.939565,299.9555254,299.8631507,450.166113,64.31,4.09,0
2017-07-29 14:00:00,10.8,626.3959719,299.9274831,299.9120562,299.8718277,420.9470688,64.26969892,4.173120977,0
2017-07-29 15:00:00,10.8,577.7936685,299.9002921,299.9614719,299.8975262,404.7050506,64.18986723,4.337773847,0
2017-07-29 16:00:00,10.8,585.9541732,299.9265475,299.9163631,299.9538957,398.000764,64.10986084,4.50278702,0
2017-07-29 17:00:00,10.8,581.1836,299.8795278,299.904,299.8564685,398.9925931,64.03016644,4.667156727,0
2017-07-29 18:00:00,10.8,582.5225056,299.9428167,299.9011556,299.8990907,401.5367917,63.99,4.75,0
2017-07-30 1:00:00,10.8,573.0585289,299.9005838,299.9187283,299.0522293,450.5689249,66.03,1.52,1
2017-07-30 2:00:00,10.8,565.1338028,299.9140278,299.8693833,299.8647407,474.3097583,65.92,1.57,1
2017-07-30 3:00:00,10.8,570.1169769,299.9693468,299.9415665,299.8249904,474.6975116,65.56,1.36,1
2017-07-30 4:00:00,10.8,552.6291397,299.9300391,299.8810056,299.8666741,474.5449469,65.92,1.52,1
2017-07-30 5:00:00,10.8,525.2320056,299.9368994,300.0218017,301.0062337,513.6598268,66.03,1.61,1
2017-07-30 6:00:00,10.8,512.8158034,299.9289382,299.8999944,299.9662303,550.8482978,65.6,1.73,1
2017-07-30 7:00:00,10.8,506.2653476,299.9838049,299.7960305,299.9239939,549.4692043,65.76,1.7,1
2017-07-30 8:00:00,10.8,521.08305,299.9457444,299.9060111,299.956087,455.3190194,65.73,1.56,1
2017-07-30 9:00:00,10.8,557.9855889,299.8070944,299.9151778,299.864887,403.8725542,66.05,1.87,1
2017-07-30 10:00:00,10.8,553.0502816,299.8202126,299.9187126,299.9444579,410.0635287,66.23,1.69,1
2017-07-30 11:00:00,10.8,548.0976433,299.9377697,299.8978427,299.9807472,408.7188904,64.42,3,0
2017-07-30 12:00:00,10.8,582.3265056,299.9486333,299.8628667,299.9507944,402.9005056,64.77,3.14,0
2017-07-30 13:00:00,10.8,561.2844889,299.94115,299.9846,299.9644574,402.6947111,64.88,3.19,0
2017-07-30 14:00:00,10.8,593.2647123,299.8877542,299.9130615,299.8822682,404.3509008,65.9,2.99,1
2017-07-30 15:00:00,10.8,599.7765576,300.0099212,300.0348848,299.9473131,406.4564652,65.28,2.97,1
2017-07-30 16:00:00,10.8,612.2916207,299.9560632,299.9299598,299.9696456,400.333671,66.45,2.99,1
2017-07-30 17:00:00,10.8,592.8583642,299.8965185,300.0475247,299.9464177,399.3006296,65.47,2.67,1
2017-07-30 18:00:00,10.8,591.0633792,299.8773202,299.9412303,299.9105412,399.5940941,65.02,2.92,1
2017-07-30 19:00:00,10.8,574.7158277,299.9588814,299.9500508,299.8846045,401.0046384,66.65,1.69,1
2017-07-30 20:00:00,10.8,584.7403167,300.0085667,300.0353944,299.9833463,400.1259806,66.27,1.9,1
2017-07-30 21:00:00,10.8,577.5212556,299.8470667,299.9567778,299.8733926,398.3955,65.8,1.88,1
2017-07-30 22:00:00,10.8,574.90425,299.9353556,299.9125611,299.9178185,402.4919472,66.35,1.79,1
2017-07-30 23:00:00,10.8,537.7443333,299.9580167,299.8609056,299.8823426,402.3677792,65.25,1.9,1
2017-07-31 0:00:00,10.8,551.9834444,299.9159944,299.9733889,299.9482074,404.6637375,65.4,2.06,1
2017-07-31 1:00:00,10.8,538.5619623,299.8919434,299.9547547,299.379717,496.6704119,65.4,2.06,1
2017-07-31 2:00:00,10.8,571.2458698,299.9197929,299.9107574,299.7831972,547.9079527,64.29325901,3.461871915,0
2017-07-31 3:00:00,10.8,539.6865889,299.9065889,299.8557222,299.8060981,559.1037694,63.3,4.72,0
2017-07-31 4:00:00,10.8,555.7137039,300.015,299.9160782,300.1585791,546.0906844,64.3,3.54,0
2017-07-31 5:00:00,10.8,569.8732083,299.8923214,299.9411131,300.4145119,475.5792321,64.53,3.11,0
2017-07-31 6:00:00,10.8,584.1375556,299.9777284,299.9120864,299.952784,474.7523056,64.31,3.19,0
2017-07-31 7:00:00,10.8,581.3694762,299.9372976,299.9368452,299.9324187,475.4677887,64.12,3.15,0
2017-07-31 8:00:00,10.8,623.1018344,299.9032229,299.9096497,299.8970425,474.2154395,64.12,3.36,0
2017-07-31 12:00:00,10.8,576.5663427,299.9169101,299.9178146,299.9168034,474.9478034,63.115,3.762818854,0
2017-07-31 13:00:00,10.8,589.9580866,299.9555251,299.9290391,299.904203,475.0716676,64.01,3.47,0
2017-07-31 14:00:00,10.8,532.687437,299.9611644,299.7284658,299.8464429,480.4137178,64.41,3.67,0
2017-07-31 17:00:00,10.8,409.6148438,300.1379688,300.2522761,300.1191025,476.0208438,65.29,2.18,1
2017-07-31 18:00:00,10.8,446.122,299.30625,300.2666101,299.9212867,477.26975,65.29,2.18,1
2017-07-31 19:00:00,10.8,527.551619,299.7612857,300.3796829,300.0153387,480.5716667,65.35,1.23,1
2017-07-31 20:00:00,10.8,516.063875,299.5120625,300.4110458,299.9640257,481.1964063,65.44,2.08,1
2017-07-31 21:00:00,10.8,402.5837778,299.9585,300.4785267,300.1073978,476.3481389,65.44,2.08,1
2017-07-31 23:00:00,10.8,345.7766417,299.9242833,300.630658,300.1151971,475.2826375,65.44,2.08,1
2017-08-01 0:00:00,10.8,391.6955556,299.7431111,300.6538608,299.9845462,472.9167778,65.44,2.08,1
2017-08-01 1:00:00,10.8,481.6152167,299.9258167,300.761878,300.2444927,475.29075,65.44,2.08,1
2017-08-01 2:00:00,10.8,470.9273182,299.7761818,300.8315765,300.2154952,476.4119318,65.44,2.08,1
2017-08-01 3:00:00,10.8,535.1507143,299.650956,300.8727349,300.0446918,476.0594396,65.44,2.08,1
2017-08-01 4:00:00,10.8,534.7678333,299.9315833,300.9226357,300.2051564,475.9384583,65.44,2.08,1
2017-08-01 5:00:00,10.8,531.5779492,300.1544576,301.0220581,300.3503527,474.8617627,65.44,2.08,1
2017-08-01 6:00:00,10.8,529.89625,299.6022941,301.0719896,300.182026,474.8724632,65.44,2.08,1
2017-08-01 7:00:00,10.8,641.5784083,299.89465,301.1436563,300.346166,475.3237833,65.44,2.08,1
2017-08-01 8:00:00,10.8,620.3197062,300.0102655,301.1997448,300.3553217,474.7873333,65.44,2.08,1
2017-08-01 9:00:00,10.8,581.0734128,300.0473488,301.2643733,300.4081593,474.942907,65.44,2.08,1
2017-08-01 10:00:00,10.8,534.4540248,299.9279814,301.3280743,300.385062,475.0722764,65.44,2.08,1
2017-08-01 11:00:00,10.8,543.4662875,299.9587188,301.3906622,300.3912832,474.7563313,65.44,2.08,1
2017-08-01 12:00:00,10.8,598.0763333,299.9045833,301.4644376,300.0777848,471.893875,65.44,2.08,1
2017-08-01 13:00:00,10.8,631.6335213,299.8687128,301.5366855,300.3874377,475.7380745,65.44,2.08,1
2017-08-01 14:00:00,10.8,598.0231597,300.0024479,301.5821028,301.3101095,475.1836962,65.44,2.08,1
2017-08-01 15:00:00,10.8,599.9417071,300.1362727,301.659385,300.6060239,473.8771414,65.44,2.08,1
2017-08-01 16:00:00,10.8,512.5163723,299.9265532,301.7185499,300.4591372,475.3361649,65.44,2.08,1
2017-08-01 17:00:00,10.8,541.5451649,299.8147553,301.7653844,300.4270289,518.3618777,65.44,2.08,1
2017-08-01 18:00:00,10.8,550.9474627,299.9137537,301.8437053,300.5675262,500.0038694,65.44,2.08,1
2017-08-01 19:00:00,10.8,565.055625,300.138,301.9254057,300.5750102,499.8783125,65.44,2.08,1
2017-08-01 20:00:00,10.8,459.2629889,300.1005571,301.9832656,300.6962743,617.098963,65.44,2.08,1
2017-08-01 21:00:00,10.8,457.6016644,299.8948882,302.0379375,300.6035262,697.2111342,65.44,2.08,1
